VAA2001 0   29613   28142    2089    2005   11091   10771     210     199      51      51      19      19    1999    1926      57      56
VAA2001 1   29760   28281    2049    1968   10930   10628     204     194      56      53      19      18    1949    1853      55      53
VAA2001 2   30214   28670    2032    1952   11019   10657     203     192      60      58      19      18    1957    1875      55      54
VAA2001 3   30657   29106    2022    1928   11025   10730     200     190      64      63      19      18    1968    1891      55      54
VAA2001 4   31491   29907    2038    1941   11425   11111     204     193      69      68      20      19    1992    1893      56      54
VAA2001 5   31979   30386    2024    1923   11458   11115     202     189      73      71      20      19    2014    1897      56      54
VAA2001 6   32932   31312    2028    1959   11522   11120     198     185      90      74      20      19    2020    1893      58      55
VAA2001 7   32228   30800    2297    2119   11470   11239     340     276     120      86      18      18    2061    1911     179     198
VAA2001 8   31244   29813    2067    2017   10981   10772     263     248     115      80      15      22    1976    1808     164     162
VAA2001 9   34014   32390    2294    2266   11643   11680     181     183     109      71      28      18    2303    2210     268     260
VAA200110   34637   32758    2018    1972   12668   12224     142     156     100      75      31      30    2118    1924     248     258
VAA200111   34828   32820    2131    2088   12215   12026     222     202     141     106      30      28    1995    1865      68      75
VAA200112   33267   31362    2001    1971   12238   11969     197     204     146     124      29      27    2096    1943      83      80
VAA200113   32726   31086    1981    1973   11871   11489     239     198     126     110      29      30    2143    2056      73      76
VAA200114   32664   30861    1903    1887   11715   11336     200     185     110     103      31      31    2122    1983      76      66
VAA200115   33038   31258    1979    1845   11763   11406     213     185     113     111      24      25    2174    2086      67      77
VAA200116   33488   31553    1994    1863   11680   11136     211     203     109     106      28      27    2145    2055      78      74
VAA200117   33508   31297    2117    1845   11520   11030     210     184     118     126      34      22    2266    2139      76      69
VAA200118   33861   31914    2146    1875   11406   11219     222     190     111     114      39      27    2146    2056      55      68
VAA200119   35591   34239    2299    1986   12093   12062     214     188     108     121      36      28    2156    2206      88      71
VAA200120   35220   33141    2416    2052   11506   11483     235     193     124     120      40      24    2111    2164      80      77
VAA200121   34486   32177    2400    1963   11491   11523     244     187     128     120      49      24    2045    2075      83      75
VAA200122   32538   29866    2318    1927   10186   10313     227     188     129     123      37      21    1865    1966      77      66
VAA200123   32306   29492    2352    1941    9861   10266     204     185     124     111      42      21    1807    1998      83      64
VAA200124   32798   30336    2396    1999    9891   10533     208     175     120     114      36      19    1778    2025      74      74
VAA200125   31942   28980    2333    1994    9587    9929     217     163     125     104      43      19    1844    2066      87      66
VAA200126   32920   29788    2309    2006    9840   10003     206     168     123     105      41      21    1877    2156      83      69
VAA200127   32961   29840    2297    2020    9540    9700     192     173     124     108      38      23    1929    2299      71      78
VAA200128   31836   29426    2293    1972    9194    9613     180     162     127     105      34      22    1920    2250      66      68
VAA200129   36475   34839    2569    2193   10932   11751     203     184     142     124      42      24    2338    2623      88      81
VAA200130   38711   37909    2719    2317   10800   11847     225     200     159     134      45      25    2296    2625      88      80
VAA200131   38291   37986    2701    2281   10190   11400     224     189     167     124      44      30    2265    2561      76      75
VAA200132   37721   37091    2763    2328   10040   11135     218     190     159     126      46      26    2246    2558      95      88
VAA200133   36918   36460    2737    2350   10206   11440     210     197     145     125      41      20    2152    2459      77      80
