WIA2001 0   27965   26538    1101    1055    3715    3612      79      75     422     421      24      23    1444    1413      24      23
WIA2001 1   28112   26684    1099    1049    3618    3526      77      73     409     402      23      22    1355    1321      23      22
WIA2001 2   28556   27072    1105    1052    3597    3484      77      73     412     405      23      22    1320    1289      23      23
WIA2001 3   29008   27514    1111    1054    3542    3450      77      73     414     408      23      22    1284    1256      23      23
WIA2001 4   29846   28324    1125    1072    3608    3510      79      75     418     409      23      21    1272    1227      24      23
WIA2001 5   30242   28678    1109    1056    3539    3442      78      73     422     411      23      21    1257    1198      24      23
WIA2001 6   30201   28813    1093    1033    3391    3308      75      71     408     399      22      21    1185    1139      24      23
WIA2001 7   30258   28624    1247    1138    3384    3434      73      59     442     379      45      70    1195    1083      18      17
WIA2001 8   29481   28080    1195    1122    3306    3204      98      78     427     397      44      43    1174    1099      23      22
WIA2001 9   31675   29920    1334    1193    4026    3960     199     221     437     414      91      38    1352    1263      25      37
WIA200110   33709   32008    1048    1045    2861    2812     114     149     474     519      34      52    1122    1011      28      12
WIA200111   33554   31821    1399    1401    3624    3561     111      97     516     471      42      35    1133    1111      37      49
WIA200112   32949   31387    1351    1285    3616    3503     115      93     528     503      43      46    1103    1069      48      42
WIA200113   33418   31902    1350    1299    3390    3294      89     100     531     499      52      43    1146    1081      52      36
WIA200114   34360   32589    1289    1258    3352    3252     111      82     530     482      36      43    1114    1090      51      38
WIA200115   35105   33169    1301    1253    3373    3240     104      84     486     519      50      51    1092    1072      41      34
WIA200116   35845   33525    1281    1231    3316    3127      90      99     494     466      33      41    1038     998      41      30
WIA200117   35407   33014    1325    1193    3262    3078      86      86     482     482      51      37    1045     986      40      35
WIA200118   35283   33503    1226    1257    3106    3053      78      90     448     440      33      31     975     905      27      31
WIA200119   37290   35325    1279    1265    3300    3269      90      89     428     451      38      46     928     932      35      30
WIA200120   36100   34263    1324    1240    3115    3115      79      71     442     424      43      39     884     906      27      37
WIA200121   35376   33672    1283    1192    3192    3113      80      81     436     404      42      31     819     830      28      18
WIA200122   32414   31289    1197    1099    2702    2820      67      68     382     385      32      21     756     791      36      30
WIA200123   30423   29705    1169    1081    2433    2613      66      70     352     381      36      29     736     759      27      25
WIA200124   30042   30015    1133    1075    2423    2607      60      71     366     358      24      27     710     806      29      30
WIA200125   28030   28228    1047    1067    2179    2498      51      64     345     347      22      31     712     828      37      25
WIA200126   27990   28362    1018    1073    2209    2479      58      54     321     342      18      27     707     836      35      35
WIA200127   26878   27519     949    1013    2175    2428      57      71     325     358      19      30     719     881      33      31
WIA200128   25401   25987     990    1005    2097    2404      58      68     314     334      19      24     718     881      27      27
WIA200129   30114   30214    1124    1080    2442    2766      66      72     393     398      21      31     900    1002      31      45
WIA200130   32442   33257    1224    1105    2333    2688      71      68     376     385      23      30     946    1044      42      43
WIA200131   31789   32473    1227    1023    2103    2497      67      62     383     351      27      25     935    1017      37      32
WIA200132   31278   31788    1169    1014    1962    2310      67      58     368     328      24      25     919     977      44      26
WIA200133   30784   31458    1097     979    2017    2392      62      62     336     340      18      17     877     905      33      35
WIA200134   32842   33059    1171     953    2138    2594      63      75     346     325      27      18     846     878      29      33
WIA200135   32687   33261    1093     999    2129    2634      66      62     363     359      25      26     797     843      37      28
WIA200136   34216   34630    1088     957    2017    2523      55      73     350     332      21      17     770     807      26      28
WIA200137   36397   36191    1062     956    2224    2705      68      66     353     358      18      20     769     801      29      22
WIA200138   35373   35510     992     874    2006    2440      57      51     344     328      20      14     719     716      22      24
WIA200139   41620   40466    1029     903    2348    2857      61      60     381     352      23      30     737     771      31      25
WIA200140   40465   39881    1024     909    2172    2626      60      50     381     351      16      23     695     697      22      15
WIA200141   40554   40080     949     892    2119    2540      59      55     354     353      26      17     634     648      30      16
WIA200142   40228   39433     962     829    2040    2442      48      49     306     308      22      20     569     560      19      25
WIA200143   39803   39131     913     824    2019    2393      47      50     323     339      20      20     551     586      19      14
WIA200144   41793   40234     899     756    2201    2470      65      43     301     316      24      19     453     494      20      20
WIA200145   38583   37941     855     769    1972    2246      49      32     256     282      18      17     465     518      20      15
WIA200146   37885   36996     747     683    1772    2110      40      43     257     267       9      16     421     487      16      19
WIA200147   37060   36538     717     667    1752    2141      54      28     270     264      15      17     428     464      24      10
WIA200148   34609   34316     636     593    1468    1811      30      39     247     263      14       9     367     437      14      17
WIA200149   37416   37035     632     602    1692    2031      39      44     263     276      12      13     411     479      21      14
WIA200150   33979   34118     607     558    1437    1762      41      36     224     235      16      13     396     453      17      11
WIA200151   32398   32687     548     508    1371    1751      32      32     205     230      11       8     358     404      14      13
WIA200152   31374   31717     529     469    1267    1623      20      31     187     209       8       5     323     424      18       8
WIA200153   30979   31946     493     479    1282    1525      24      20     195     206       8      13     304     386       8      13
WIA200154   33845   34421     438     435    1189    1416      22      25     178     213       8       6     275     384      10      10
WIA200155   22912   23910     390     380     864    1171      26      17     149     178      11       5     261     358       9      13
WIA200156   24135   24879     342     382     866    1153      15      13     128     148       5       6     237     294      12      10
WIA200157   24525   25246     349     324     878    1089      11      16     140     164       6       4     215     282       8      10
WIA200158   24679   25465     294     290     714     938      17      10     115     132       5       6     205     240       5       6
WIA200159   22672   23180     307     300     799    1068      15      11     127     167       7       7     205     232       9       9
WIA200160   20207   21571     257     275     688     912      13      19     131     126       5       6     194     219      12       4
WIA200161   19310   20136     269     260     665     922      11      12     113     126       6       5     191     205       9       8
WIA200162   19041   20066     217     243     692     869      11       8      90     125       5       4     176     192      10       4
WIA200163   19165   20013     233     257     626     863      13      12     100     111       4       3     179     190       6       6
WIA200164   18214   19456     224     208     639     854       7       7      96     123       4       3     161     197       9       2
WIA200165   17465   18902     206     233     602     858      11       6      89     113       7       2     140     203       7       4
WIA200166   17314   18845     208     214     562     771      15       6      97     116       4       2     128     196       6       3
WIA200167   16178   17483     192     198     505     701       7      11      71      90       3       3     132     187       6       3
WIA200168   15550   17221     172     188     493     642      11       8      69      75       4       1     137     188       5       3
WIA200169   15917   17943     190     183     521     631       5      10      69      87       1       1     117     182       3       1
WIA200170   16371   18490     198     165     476     606       9       7      70      84       2       4     136     171       6       4
WIA200171   15751   18068     174     170     485     585      13       7      56      68       3       3     121     159       3       2
WIA200172   15259   17902     176     158     424     514       3       8      52      67       6       2     101     148       6       3
WIA200173   14642   17588     165     164     391     483      10       5      46      57       1       4      90     123       2       2
WIA200174   13579   17184     143     149     378     469       7       5      42      58       5       2      71     116       2       0
WIA200175   12822   16247     123     167     340     422       6       5      39      58       2       3      58     108       2       4
WIA200176   12683   16384     121     146     278     368       5       4      37      50       1       3      57      91       3       1
WIA200177   12061   15969     107     125     249     344       9       5      36      43       1       2      53      82       4       3
WIA200178   11805   15916     105     118     241     350       2       9      37      45       2       3      59      70       3       4
WIA200179   10876   15553     122     115     231     323       5       8      30      50       5       0      54      70       2       2
WIA200180    9702   14332      84     116     170     262       0       5      25      43       2       1      48      67       2       2
WIA200181    8792   13798      68     127     160     263       5       4      22      32       1       0      43      68       1       2
WIA200182    7653   12842      71      82     134     219       2       3      18      31       1       0      27      49       1       1
WIA200183    6712   11941      60      74     117     180       1       4      12      40       0       2      22      48       3       2
WIA200184    5821   10863      47      73     110     186       2       3      11      34       0       1      26      45       1       4
WIA200185   27490   70173     299     585     488    1144      11      18      61     245       4       4      38     311       8       4
WIA2002 0   27901   26475    1132    1084    3789    3681      82      78     428     427      24      23    1508    1475      24      24
WIA2002 1   28007   26583    1132    1080    3690    3593      80      76     415     408      23      22    1421    1384      24      23
WIA2002 2   28398   26920    1139    1084    3671    3554      80      76     417     410      23      22    1387    1353      24      24
WIA2002 3   28808   27321    1145    1086    3616    3520      79      75     418     412      23      22    1353    1323      24      24
WIA2002 4   29598   28086    1160    1105    3683    3580      82      77     421     413      23      22    1339    1291      25      24
WIA2002 5   29927   28376    1144    1089    3611    3510      80      76     424     413      23      22    1326    1263      25      24
WIA2002 6   30320   28807    1141    1075    3524    3420      78      74     418     409      22      21    1260    1206      25      24
WIA2002 7   30293   28886    1114    1048    3432    3370      77      73     413     403      22      21    1215    1165      24      24
WIA2002 8   29174   27603    1221    1119    3284    3307      71      58     432     373      43      68    1191    1077      18      18
WIA2002 9   31621   30034    1305    1221    3642    3521     109      87     462     428      47      46    1281    1203      26      25
WIA200210   31930   30116    1360    1217    4014    3945     198     220     448     423      92      38    1387    1303      28      38
WIA200211   33284   31689    1056    1058    2846    2805     112     147     469     514      33      51    1134    1021      29      13
WIA200212   33378   31725    1402    1404    3688    3616     113      99     530     493      43      36    1178    1172      38      52
WIA200213   33317   31758    1378    1303    3613    3497     115      94     540     513      44      46    1132    1098      49      43
WIA200214   33583   31954    1360    1307    3465    3343      92     102     533     499      52      43    1176    1090      54      36
WIA200215   34384   32550    1295    1272    3416    3309     112      84     527     482      36      42    1117    1095      51      39
WIA200216   35221   33128    1309    1260    3358    3190     104      83     472     500      48      49    1068    1038      41      34
WIA200217   36401   33916    1319    1259    3369    3175      92     102     498     469      33      40    1075    1011      41      31
WIA200218   34361   32485    1294    1181    3163    3056      84      90     436     446      45      34     961     928      36      32
WIA200219   36772   35141    1311    1336    3240    3238      85      95     464     465      34      32    1022     981      29      33
WIA200220   36705   34782    1297    1271    3218    3204      88      87     417     436      39      44     938     937      34      29
WIA200221   34880   33209    1307    1213    3013    3032      79      71     447     424      42      38     891     923      29      37
WIA200222   34079   32607    1260    1176    2982    2986      74      77     424     396      40      30     817     840      29      19
WIA200223   31583   30740    1185    1102    2644    2818      65      68     381     383      31      20     780     825      35      32
WIA200224   30728   30159    1196    1120    2430    2652      67      71     362     392      35      30     776     834      28      28
WIA200225   29566   29728    1139    1079    2401    2607      60      71     368     357      24      26     734     837      31      30
WIA200226   27728   28238    1060    1091    2168    2508      55      64     340     346      21      31     719     873      37      26
WIA200227   28207   28525    1046    1102    2220    2509      61      61     325     345      18      27     751     908      35      36
WIA200228   25468   26263     926     982    2040    2311      54      67     299     333      17      28     701     875      30      31
WIA200229   27947   28454    1105    1126    2415    2769      66      83     360     378      21      26     857    1024      31      32
WIA200230   29574   29892    1121    1082    2316    2672      64      70     371     380      20      29     883     998      31      43
WIA200231   31769   32620    1211    1095    2283    2630      69      66     372     382      23      29     958    1089      41      42
WIA200232   32003   32704    1240    1046    2112    2528      67      63     387     351      27      25     974    1029      37      32
WIA200233   31256   31913    1182    1025    1953    2322      67      59     359     323      23      24     922     994      43      26
WIA200234   32129   32336    1155    1014    2171    2542      67      65     359     353      19      17     953     963      36      37
WIA200235   32538   32966    1165     965    2114    2554      62      74     340     320      27      18     844     891      29      33
WIA200236   32092   32726    1081     991    2053    2567      63      61     346     343      23      25     769     819      35      27
WIA200237   34544   34931    1103     972    2087    2592      59      75     360     340      22      17     800     844      27      29
WIA200238   34427   34335    1009     917    2069    2516      63      62     326     333      17      18     725     762      27      20
WIA200239   39451   39131    1107     972    2336    2784      67      58     392     366      23      16     827     816      25      27
WIA200240   40302   39524    1001     890    2223    2742      58      58     367     342      22      29     723     752      30      24
WIA200241   39486   39090    1007     895    2089    2553      58      49     373     344      16      22     685     689      22      15
WIA200242   40460   39987     950     893    2122    2527      59      54     344     341      25      16     619     640      29      16
WIA200243   39482   38928     944     826    2037    2454      49      50     315     324      22      21     596     607      20      26
WIA200244   41831   40470     960     856    2149    2454      50      51     300     310      18      18     516     549      18      13
WIA200245   40595   39498     874     748    2102    2420      62      42     304     322      24      19     473     516      21      20
WIA200246   37497   37046     832     758    1861    2162      47      31     247     272      17      17     457     509      19      15
WIA200247   37829   37175     746     691    1857    2229      42      45     272     280       9      16     458     519      17      20
