OKA2001 0   16315   15443    1046     999    2539    2473      76      72    2241    2234      64      61     403     392      27      27
OKA2001 1   16186   15317    1038     992    2480    2416      73      69    2155    2113      60      56     389     372      26      25
OKA2001 2   16225   15341    1038     991    2471    2391      72      68    2139    2105      58      55     387     375      26      25
OKA2001 3   16282   15401    1036     987    2442    2373      70      67    2124    2096      56      53     387     375      26      25
OKA2001 4   16593   15701    1050    1006    2499    2429      71      67    2125    2085      55      52     391     373      26      25
OKA2001 5   16750   15834    1044    1002    2472    2398      69      65    2134    2079      55      51     390     372      26      25
OKA2001 6   16874   16136    1045    1001    2416    2352      67      64    2075    2042      53      50     378     375      26      25
OKA2001 7   16971   16112    1185    1098    2352    2335      72      77    2230    2107      70     100     367     375      58      53
OKA2001 8   16646   15967    1139    1096    2320    2226      62      55    2080    2076      67      56     360     352      79      65
OKA2001 9   18121   17011    1165    1094    3128    2878      30      61    2439    2391       7      23     453     471      45      49
OKA200110   18688   17375    1162    1117    2504    2452     161     195    2684    2625     280     253     396     385      69      70
OKA200111   18588   17480    1211    1213    2731    2677      85      90    2806    2623     122     101     339     348      39      42
OKA200112   17770   17244    1194    1114    2735    2731      76      70    2970    2817     128     125     338     354      39      38
OKA200113   17937   17330    1202    1126    2653    2579      80      89    2936    2834     125     130     347     374      38      33
OKA200114   18605   17482    1199    1085    2739    2595      77      79    2867    2797     123      94     359     360      30      31
OKA200115   19211   17956    1143    1095    2722    2548      83      64    2956    2820     115     139     376     368      39      44
OKA200116   19522   18241    1151    1082    2728    2540      68      71    2844    2803     118      96     358     384      26      34
OKA200117   19521   18257    1167    1113    2693    2497      75      64    2946    2816     107     133     382     396      34      37
OKA200118   19753   18527    1132    1084    2646    2552      64      71    2804    2765     108     101     346     387      33      36
OKA200119   20927   19494    1172    1084    2782    2653      68      79    2767    2834      90     101     363     382      36      33
OKA200120   19900   18535    1133    1060    2545    2599      70      76    2668    2634      93     101     399     355      35      33
OKA200121   19147   18048    1064    1002    2564    2627      54      78    2630    2571      79      84     406     375      36      36
OKA200122   17459   16672     986     932    2339    2302      55      63    2417    2357      73      74     394     379      30      32
OKA200123   16448   15705     948     920    2049    2143      41      62    2318    2199      60      60     399     368      27      21
OKA200124   16687   15998     940     882    2107    2200      50      79    2282    2179      58      75     406     385      26      30
OKA200125   15806   15128     880     869    1967    1993      46      62    2224    2137      56      59     433     389      31      30
OKA200126   16005   15406     893     873    1888    2008      39      55    2195    2091      63      63     446     412      24      32
OKA200127   15316   14930     855     823    1895    1913      49      52    2158    2058      49      61     436     432      24      32
OKA200128   14561   14310     869     802    1778    1885      39      44    1972    1899      52      42     415     454      19      30
OKA200129   16618   16334    1005     867    2096    2215      53      52    2297    2263      44      67     514     496      30      32
OKA200130   16822   17087    1013     869    2213    2342      64      54    2139    2117      57      57     548     484      31      33
OKA200131   16239   16434    1011     854    2074    2144      62      51    1937    1900      58      51     524     487      37      28
OKA200132   15558   15803     979     814    1901    1946      60      45    1816    1773      34      39     545     475      29      31
OKA200133   14956   15078     909     797    1844    1932      58      42    1612    1638      49      42     494     437      28      22
OKA200134   15541   15651     981     826    1861    2058      55      56    1665    1645      50      53     506     449      28      28
OKA200135   15836   15840     961     832    1858    2058      65      55    1569    1626      37      47     494     454      24      26
OKA200136   16941   16795     978     797    1903    2068      58      52    1577    1673      41      43     469     422      23      22
OKA200137   18316   18340     961     833    2060    2167      64      45    1731    1763      55      42     459     432      22      22
OKA200138   18183   18311     916     778    1908    2038      53      58    1554    1701      53      44     418     395      26      23
OKA200139   20944   20870     999     857    2275    2331      60      55    1895    1940      54      53     436     435      34      18
OKA200140   20734   20680     960     805    2129    2249      56      49    1786    1889      55      57     429     426      27      26
OKA200141   20768   20757     865     783    2138    2244      54      44    1793    1871      67      45     387     415      28      26
OKA200142   20485   20736     822     733    2151    2156      55      43    1802    1816      56      53     348     381      23      27
OKA200143   20473   20784     789     684    2085    2145      59      39    1792    1892      59      47     353     403      24      18
OKA200144   21655   21832     765     667    2164    2254      43      46    1643    1748      55      53     322     378      28      16
OKA200145   20308   20707     749     685    1980    2050      43      36    1586    1737      43      35     320     377      18      15
OKA200146   20017   20462     666     554    1802    1945      53      36    1477    1642      34      43     298     385      16      22
OKA200147   19681   20512     622     587    1823    1917      34      30    1589    1768      42      33     284     376      19      13
OKA200148   18463   19108     587     536    1490    1717      35      24    1341    1519      34      40     257     340      14      18
OKA200149   19757   20330     578     521    1704    1848      37      40    1567    1684      41      28     268     371      16      15
OKA200150   18482   19192     541     524    1510    1666      36      22    1422    1530      30      43     252     350      17      20
OKA200151   17828   18608     480     489    1422    1546      22      26    1288    1427      32      25     232     342      16      17
OKA200152   17637   18453     441     438    1257    1453      33      24    1298    1441      20      26     222     318      19      11
OKA200153   18010   18919     448     447    1299    1424      21      16    1321    1438      24      25     194     298       9      14
OKA200154   20185   21310     433     438    1291    1450      30      22    1352    1502      23      31     189     295      10      14
OKA200155   13826   14801     337     365     938    1124      14      20    1110    1271      27      21     191     250       8      11
OKA200156   15010   16072     365     377     987    1167      13      15    1008    1180      15      27     158     211      18      12
OKA200157   15264   16394     312     318     972    1144      18       9    1065    1228      20      26     163     224       2       8
OKA200158   15130   16198     298     324     827     984      10      13     896    1044      16      10     136     191       4       8
OKA200159   14069   14881     297     315     901    1043      11      14     997    1118      15       9     135     189       4       9
OKA200160   13043   14390     264     307     809     944      13      29     898     955       2      16     116     169       7       7
OKA200161   12584   13687     259     271     736     958      10      26     803     902       8      21     109     153       2       7
