PAA2001 0   58973   56011    2889    2774   10940   10646     470     448      94      93      25      24    1948    1884      72      71
PAA2001 1   59400   56434    2857    2744   10733   10462     456     435      94      92      24      23    1898    1805      70      68
PAA2001 2   60402   57316    2855    2743   10773   10444     453     430      96      94      24      23    1886    1809      70      68
PAA2001 3   61360   58262    2850    2739   10715   10447     447     427      98      96      24      22    1878    1817      70      68
PAA2001 4   63099   59932    2886    2770   11029   10747     458     437     103      98      24      22    1880    1806      70      67
PAA2001 5   64099   60838    2862    2751   11007   10696     452     431     105      99      24      22    1861    1786      70      68
PAA2001 6   63649   60425    2778    2671   10629   10273     438     413     103     101      23      22    1794    1720      67      66
PAA2001 7   63519   60240    3188    2926   10584   10013     634     603     103     107      22      43    1886    1791      74      66
PAA2001 8   62470   59410    2939    2810   10368    9954     572     495     108      95      42      51    1758    1731      86      53
PAA2001 9   66684   62927    3325    3178   13297   13009     658     660     117     100      45      61    2185    1993     190     163
PAA200110   73320   69124    3129    2908    9355    9128     511     453     129     111      24      29    1841    1665     131     114
PAA200111   72671   68602    3094    2904   10795   10614     537     523     128     131      36      40    1739    1607     111      97
PAA200112   70657   66472    2958    2775   11137   10753     531     493     157     155      38      32    1813    1669      97     111
PAA200113   70587   66711    2907    2791   10657   10443     544     475     148     137      31      37    1857    1747     105     106
PAA200114   71141   67188    2762    2689   10501   10136     493     448     133     137      30      39    1846    1755      95     102
PAA200115   70908   67210    2785    2633   10043    9740     477     444     144     139      34      32    1845    1744     108      81
PAA200116   70863   66630    2691    2508    9448    9243     437     412     138     123      31      37    1747    1677      87      88
PAA200117   69664   65348    2579    2499    9312    8947     434     376     129     119      33      29    1756    1708      85      81
PAA200118   69037   65558    2548    2520    9177    8981     423     384     102     121      24      31    1638    1615      71      77
PAA200119   71828   68796    2642    2598    9511    9380     409     426     101     106      34      28    1669    1655      69      73
PAA200120   68326   65899    2683    2556    8802    8970     427     411     100     106      28      36    1676    1661      65      79
PAA200121   67287   64745    2569    2449    8892    8992     392     351     104     108      25      24    1635    1601      71      84
PAA200122   62469   60665    2415    2324    8000    8369     370     332      96     110      25      21    1512    1557      64      66
PAA200123   59336   57921    2333    2250    7346    7940     326     324     100      98      24      23    1392    1548      65      74
PAA200124   58880   58801    2251    2199    7298    8196     299     334      87      96      23      21    1403    1588      59      70
PAA200125   55299   56109    2150    2168    6658    7527     284     294      92      97      21      22    1432    1664      51      84
PAA200126   56034   57419    2097    2100    6572    7524     263     292      95      97      16      19    1456    1720      61      66
PAA200127   55480   57081    2071    2172    6659    7487     257     308     105      99      15      21    1470    1783      65      74
PAA200128   54547   55888    2053    2092    6633    7628     260     291      99     103      21      19    1480    1843      52      84
PAA200129   66186   67475    2466    2399    8164    9302     280     337     131     122      30      25    1960    2290      70      87
PAA200130   71668   73470    2653    2672    8519    9916     328     377     160     117      35      31    2126    2376      88      89
PAA200131   70907   72604    2518    2457    8123    9307     304     345     163     142      29      22    2186    2263      75      92
PAA200132   69477   71415    2607    2471    7574    8801     334     312     134     116      32      27    2073    2235      69      75
PAA200133   66090   68682    2424    2386    7703    9001     333     339     149     112      32      25    1974    2060      69      80
PAA200134   69346   70878    2584    2440    8048    9155     379     304     137     133      39      21    1972    2100      55      66
PAA200135   69931   71420    2538    2453    8377    9467     378     342     128     122      29      22    1906    2009      68      77
PAA200136   73274   74895    2490    2468    8243    9369     377     328     123     121      27      27    1803    1898      56      67
PAA200137   77190   78786    2389    2337    8413    9719     391     314     129     130      26      23    1967    2025      54      71
PAA200138   74362   75344    2255    2240    7863    9044     345     332     143     129      27      18    1795    1966      45      56
PAA200139   87184   87198    2333    2336    9107   10166     393     318     154     140      30      33    1946    1960      76      73
PAA200140   85445   86357    2359    2302    8922    9932     366     314     129     139      27      16    1904    1956      60      65
PAA200141   85782   86362    2152    2161    8460    9953     329     299     151     152      26      21    1818    1886      51      81
PAA200142   86225   87225    2084    2015    8282    9582     352     307     141     134      23      19    1733    1738      44      62
PAA200143   86453   87829    1968    1916    8240    9441     335     286     145     145      23      24    1735    1839      62      57
PAA200144   90945   90709    1945    1956    8515    9622     338     281     140     131      14      15    1530    1618      42      49
PAA200145   84487   84944    1807    1802    7891    9414     281     261     116     121      22      15    1511    1623      48      54
PAA200146   81858   82841    1766    1770    7150    8798     268     225     120     116      15      14    1341    1533      49      50
PAA200147   80167   82219    1571    1626    7056    8613     265     250     124     116      24      14    1331    1574      42      54
PAA200148   74554   77978    1474    1514    5998    7513     242     221      99     110      18       9    1222    1423      42      48
PAA200149   80937   82928    1465    1544    6843    8627     268     239     114     125      18      15    1298    1484      28      51
PAA200150   73369   75985    1402    1497    6516    8183     190     206     126     107      15      16    1268    1478      40      47
PAA200151   69851   72610    1283    1372    5975    7554     219     188     103     131      13       7    1163    1375      27      50
PAA200152   68192   72106    1134    1246    5546    7153     188     190     100     106       9      10    1088    1282      27      40
PAA200153   70552   74957    1119    1264    5467    7117     195     166      97      98      12      16    1050    1221      16      35
PAA200154   77492   82842    1116    1272    5366    6808     166     153     111     104       9       2    1042    1254      24      33
PAA200155   51409   55850     968    1101    4333    5698     172     164      77      99       7      10     968    1127      32      41
PAA200156   53270   57405     909    1032    3999    5751     137     132      74      93      12       5     904    1001      20      36
PAA200157   55092   59776     831     975    4052    5652     128     130      84      76       7      10     860     951      28      33
PAA200158   56402   61177     801     896    3519    4871     123     113      67      78       6       9     747     865      18      15
PAA200159   50958   55444     777     870    3798    5276     115     131      76      71       6       8     824     895      21      17
PAA200160   45479   51135     718     772    3541    5091      89     111      58      59       5       6     732     821      19      20
PAA200161   43166   47734     650     739    3321    4902      94      99      47      66       9       6     697     777      17      19
PAA200162   42735   47435     612     731    3202    4723      96      95      52      55       7       3     660     697      17      21
PAA200163   43226   47542     595     687    3160    4624      77      67      44      53       6       3     595     677      14      18
PAA200164   40952   46930     598     636    3163    4557      68      89      51      49       7       4     570     664      17      16
PAA200165   39480   46216     544     617    3159    4715      75      89      57      52       6       4     548     631      14      16
PAA200166   39564   46654     540     641    3090    4478      83      63      49      47       4       4     484     564      12      18
PAA200167   36979   43680     474     534    2866    4283      93      76      43      37       5       4     450     555      10      14
PAA200168   36384   43467     445     527    2777    3959      65      73      47      43       3       2     396     512       9      13
PAA200169   37661   45583     417     520    2786    4004      85      76      41      57       4       5     363     512       7      15
PAA200170   38900   47405     415     522    2841    4263      60      78      37      54       2       5     403     495      11       9
PAA200171   38865   48743     396     483    2651    4010      54      64      39      43       2       5     350     445      10       7
PAA200172   37759   48288     326     489    2507    3617      48      72      37      47       1       3     315     420       5       6
PAA200173   38343   49219     353     457    2473    3585      44      71      37      41       4       7     256     364       6       8
PAA200174   36473   48295     291     405    2366    3504      38      49      23      34       3       1     236     338       5       4
PAA200175   34714   47400     259     397    2323    3350      37      72      32      37       1       2     227     329       6      11
PAA200176   33926   47076     274     388    2015    2952      37      47      30      53       1       3     187     295       4       5
PAA200177   31582   44939     239     348    1801    2914      27      48      31      35       1       3     188     277       2      11
PAA200178   30125   44234     234     354    1873    2970      34      53      29      49       2       2     178     254       0       5
PAA200179   29519   44297     222     338    1912    2960      32      41      24      51       2       3     171     232       4       8
PAA200180   26311   40852     190     305    1425    2485      26      38      21      34       1       4     139     182       4       2
PAA200181   22648   37940     171     323    1213    2236      23      39      21      23       2       2     107     189       3       1
PAA200182   19868   34503     137     244    1038    1923      15      28      23      25       1       0      77     137       1       6
PAA200183   17469   32068     140     217     794    1715      16      22      18      20       1       2      85     114       3       2
PAA200184   14887   28928     128     224     758    1685      16      26      12      25       0       1      73     107       1       6
PAA200185   61724  162710     633    1336    3460    9999      46     118     131     228       3      13     224     465       5      19
PAA2002 0   58286   55355    2958    2840   10959   10658     485     462      95      95      26      25    1985    1920      74      73
PAA2002 1   58637   55703    2925    2809   10739   10461     471     450      95      92      25      24    1940    1845      72      69
PAA2002 2   59578   56529    2923    2807   10767   10431     468     444      97      94      25      24    1932    1855      72      70
PAA2002 3   60504   57444    2919    2804   10705   10430     462     440      99      96      25      23    1932    1869      72      70
PAA2002 4   62181   59054    2952    2833   11010   10722     471     449     103      98      25      23    1938    1862      72      70
PAA2002 5   63093   59877    2930    2815   10970   10653     466     443     106      99      25      23    1923    1845      72      70
PAA2002 6   64065   60951    2906    2797   10894   10546     458     433     105     104      24      23    1876    1800      71      69
PAA2002 7   63670   60422    2822    2721   10679   10400     450     426     113     103      24      22    1836    1752      69      67
PAA2002 8   61087   57933    3102    2854   10193    9577     620     586     102     106      22      42    1872    1797      76      68
PAA2002 9   66822   63362    3198    3046   11326   10857     635     552     119     104      45      55    1932    1900      96      60
PAA200210   67158   63264    3407    3255   13213   12934     668     673     126     110      47      62    2280    2063     199     171
PAA200211   72303   68379    3142    2941    9190    9002     513     459     128     116      25      30    1886    1693     133     117
PAA200212   72189   68292    3119    2950   10975   10753     557     537     139     143      38      43    1844    1714     115     103
PAA200213   71362   67169    3027    2853   11096   10710     541     501     166     160      40      33    1907    1760     102     114
PAA200214   70851   66759    2966    2832   10868   10582     567     490     150     139      32      37    1925    1805     108     109
PAA200215   70785   66744    2802    2719   10626   10224     507     460     133     138      30      39    1853    1764      95     102
PAA200216   70764   66775    2843    2664    9926    9534     482     443     139     134      33      32    1820    1704     105      79
PAA200217   71633   67084    2782    2591    9549    9333     448     423     139     125      32      37    1785    1734      88      89
PAA200218   67243   63949    2548    2503    8975    8840     431     384     117     111      30      27    1641    1608      78      76
PAA200219   71600   68443    2718    2686    9487    9462     453     412     107     128      25      33    1770    1755      74      82
PAA200220   70506   67556    2663    2597    9211    9145     405     419     100     105      33      28    1713    1701      68      72
PAA200221   65868   63708    2652    2509    8479    8689     416     400     103     109      28      36    1696    1696      66      81
PAA200222   64654   62509    2533    2410    8268    8557     370     338     103     108      25      24    1592    1608      70      82
PAA200223   60688   59472    2404    2317    7781    8318     362     333      98     111      25      21    1513    1599      65      66
PAA200224   59744   58607    2402    2316    7288    8013     325     334     104     103      25      24    1451    1674      67      83
PAA200225   57813   58136    2266    2240    7186    8137     298     343      90      98      24      22    1463    1677      60      75
PAA200226   54562   56008    2182    2235    6566    7504     284     298      96      99      22      22    1461    1717      54      85
PAA200227   56410   57632    2174    2173    6559    7557     270     304      98     100      17      20    1537    1859      63      69
PAA200228   52459   54326    2010    2116    6207    7056     246     293      98      94      15      20    1411    1773      60      70
PAA200229   59811   61019    2304    2347    7542    8737     301     337     115     118      25      22    1774    2166      60      96
PAA200230   64839   66573    2467    2412    7697    8918     268     333     125     117      29      24    1918    2250      67      84
PAA200231   69980   71900    2632    2663    8258    9619     336     369     158     118      34      31    2145    2428      87      89
PAA200232   71158   72932    2572    2510    8076    9358     307     353     164     142      29      23    2254    2313      76      93
PAA200233   69224   71506    2638    2512    7461    8779     333     315     132     115      31      27    2075    2245      68      74
PAA200234   68831   70438    2557    2493    8226    9459     366     364     159     118      34      26    2143    2197      74      84
PAA200235   68756   70679    2590    2460    7912    9012     378     307     135     139      38      21    1991    2139      55      66
PAA200236   68655   70276    2522    2445    8051    9222     366     336     123     119      28      21    1866    1981      66      74
PAA200237   73965   75571    2546    2522    8464    9593     396     339     128     129      28      28    1899    1987      58      69
PAA200238   73003   74748    2283    2242    7773    9016     367     299     128     125      25      22    1848    1937      51      67
PAA200239   82937   83075    2546    2503    9117   10296     402     387     164     144      31      21    2078    2233      52      63
